UserID;Gender;Age;Occupation;Zip-code
5285;M;18-24;college/grad student;55410
1447;M;18-24;college/grad student;80521
5774;M;18-24;college/grad student;94118
5227;M;18-24;K-12 student;64050
1720;M;18-24;college/grad student;94720
313;F;18-24;college/grad student;2138
2257;F;18-24;college/grad student;59715
1117;M;18-24;sales/marketing;10017
1784;M;18-24;writer;18104
2464;F;18-24;college/grad student;44106
803;M;18-24;college/grad student;67217
3148;M;18-24;writer;72837
3688;M;18-24;doctor/health care;21202
5184;M;18-24;writer;67212
271;M;18-24;college/grad student;48202
4705;F;18-24;other;75115
5305;F;18-24;college/grad student;95602
3487;M;18-24;college/grad student;60611
2163;M;18-24;other;87122
813;M;18-24;college/grad student;70002
5670;M;18-24;college/grad student;48109
4700;F;18-24;college/grad student;48109
3192;M;18-24;college/grad student;2912
3799;M;18-24;other;17844
1537;M;18-24;writer;2446
5457;M;18-24;programmer;55405
709;M;18-24;other;92647
3733;M;18-24;college/grad student;2777
3514;M;18-24;programmer;30318
5143;M;18-24;college/grad student;44502
1442;M;18-24;artist;12345
2891;F;18-24;college/grad student;66044
1839;M;18-24;college/grad student;7940
419;M;18-24;clerical/admin;55422
5750;M;18-24;academic/educator;4101
4298;F;18-24;sales/marketing;85705
1800;M;18-24;college/grad student;70118
3653;M;18-24;scientist;96661
3378;M;18-24;college/grad student;48135
5283;M;18-24;artist;63138
2898;M;18-24;college/grad student;2453
1329;M;18-24;sales/marketing;60194
2621;M;18-24;other;46304
3954;M;18-24;college/grad student;32601
49;M;18-24;programmer;77084
4967;M;18-24;college/grad student;94708
5332;M;18-24;college/grad student;30332
531;F;18-24;sales/marketing;22206
4368;M;18-24;technician/engineer;22043
3887;M;18-24;college/grad student;80513
3174;F;18-24;sales/marketing;10018
2882;M;18-24;writer;78759
3149;M;18-24;college/grad student;92602
578;M;18-24;technician/engineer;90064
5373;M;18-24;programmer;55112
3965;M;18-24;lawyer;65202
2184;M;18-24;college/grad student;45403
1068;F;18-24;college/grad student;77581
4517;F;18-24;academic/educator;48067
2557;F;18-24;unemployed;2452
1580;F;18-24;college/grad student;76201
430;F;18-24;K-12 student;55306
436;M;18-24;college/grad student;43023
1356;F;18-24;college/grad student;91706
3909;M;18-24;technician/engineer;19104
1106;M;18-24;college/grad student;90241
5618;F;18-24;college/grad student;92612
4550;M;18-24;self-employed;24541
2924;F;18-24;college/grad student;94121
3411;M;18-24;college/grad student;2139
676;M;18-24;self-employed;55129
2682;M;18-24;college/grad student;43210
4507;M;18-24;college/grad student;61820
1802;M;18-24;college/grad student;22903
4387;F;18-24;college/grad student;63109
1240;F;18-24;sales/marketing;2144
592;M;18-24;other;92103
2775;F;18-24;college/grad student;90038
619;F;18-24;academic/educator;94706
1519;M;18-24;college/grad student;38120
777;M;18-24;unemployed;87543
5202;M;18-24;college/grad student;2871
145;M;18-24;college/grad student;19081
147;M;18-24;college/grad student;91360
2212;M;18-24;college/grad student;80521
2559;M;18-24;K-12 student;53207
4398;F;18-24;college/grad student;43612
5141;M;18-24;technician/engineer;55423
1653;M;18-24;other;94044
1097;M;18-24;technician/engineer;92109
1833;M;18-24;technician/engineer;7030
3104;M;18-24;technician/engineer;2118
1917;M;18-24;K-12 student;92704
4104;M;18-24;self-employed;42141
3195;M;18-24;college/grad student;80228
2957;M;18-24;college/grad student;48104
2143;M;18-24;college/grad student;32607
1502;M;18-24;college/grad student;12188
736;M;18-24;programmer;7070
1498;M;18-24;college/grad student;2139
5992;F;18-24;college/grad student;21046
5394;M;18-24;other;60618
2714;M;18-24;college/grad student;96815
1018;M;18-24;college/grad student;95616
2576;M;18-24;technician/engineer;97030
1402;M;18-24;college/grad student;90601
2850;M;18-24;writer;94608
5873;M;18-24;programmer;10021
4695;M;18-24;tradesman/craftsman;56002
1555;F;18-24;other;20008
4535;M;18-24;unemployed;17517
2846;F;18-24;college/grad student;91604
814;F;18-24;college/grad student;92612
2186;M;18-24;customer service;41018
3058;M;18-24;programmer;55123
4631;M;18-24;college/grad student;94111
4304;M;18-24;other;46250
3350;F;18-24;other;20815
2325;F;18-24;college/grad student;27708
2005;M;18-24;college/grad student;58601
5366;M;18-24;programmer;90045
4194;M;18-24;college/grad student;60637
3386;M;18-24;college/grad student;55414
407;M;18-24;technician/engineer;89503
941;M;18-24;writer;45387
2883;M;18-24;writer;30101
967;F;18-24;other;43615
2985;M;18-24;college/grad student;97333
5339;M;18-24;technician/engineer;60193
3066;M;18-24;college/grad student;61801
3145;M;18-24;college/grad student;2138
1109;M;18-24;K-12 student;45904
4704;M;18-24;writer;2601
1627;M;18-24;technician/engineer;91505
38;F;18-24;college/grad student;2215
1943;M;18-24;college/grad student;91501
6028;M;18-24;college/grad student;94133
2771;M;18-24;academic/educator;92037
3235;M;18-24;college/grad student;87801
4396;M;18-24;academic/educator;44221
3269;F;18-24;writer;45220
1889;M;18-24;sales/marketing;80023
5548;F;18-24;college/grad student;2138
85;M;18-24;college/grad student;94945
2756;M;18-24;college/grad student;97331
701;F;18-24;college/grad student;1002
4217;M;18-24;college/grad student;18042
772;M;18-24;programmer;89118
2530;M;18-24;other;42420
1527;M;18-24;K-12 student;78230
5700;F;18-24;sales/marketing;55426
4986;M;18-24;programmer;55401
1532;M;18-24;sales/marketing;43613
5529;M;18-24;doctor/health care;5273
217;M;18-24;college/grad student;22903
5133;M;18-24;lawyer;10028
464;F;18-24;college/grad student;55455
3003;M;18-24;scientist;94606
2326;M;18-24;college/grad student;1040
2936;F;18-24;college/grad student;94122
3951;F;18-24;college/grad student;60014
4918;F;18-24;programmer;84107
1535;F;18-24;writer;90036
351;M;18-24;college/grad student;55105
5824;M;18-24;programmer;18052
1081;M;18-24;college/grad student;68144-2410
4527;M;18-24;other;38111
510;M;18-24;programmer;55109
5506;F;18-24;sales/marketing;60610
4534;M;18-24;college/grad student;72202
3439;M;18-24;technician/engineer;76116
2147;F;18-24;other;60641
5099;M;18-24;other;2780
1401;F;18-24;academic/educator;94578
5151;M;18-24;unemployed;30662
4489;M;18-24;college/grad student;78613
5906;F;18-24;college/grad student;19803
5591;M;18-24;other;10009
1153;M;18-24;K-12 student;33024
2880;M;18-24;programmer;55405
695;F;18-24;academic/educator;4240
5264;M;18-24;college/grad student;15217
1399;M;18-24;technician/engineer;10804
1705;F;18-24;college/grad student;85033
3245;M;18-24;artist;8820
5931;F;18-24;executive/managerial;94111
1865;F;18-24;academic/educator;94606
4745;F;18-24;college/grad student;6268
1831;M;18-24;college/grad student;53190
2085;M;18-24;other;6360
305;F;18-24;other;55414
2252;F;18-24;academic/educator;1562
5597;F;18-24;college/grad student;95008
4579;F;18-24;college/grad student;63332
3777;M;18-24;college/grad student;23112
3185;M;18-24;executive/managerial;55337
2929;M;18-24;artist;60614
5450;M;18-24;programmer;2143
1027;M;18-24;college/grad student;77005
3179;F;18-24;writer;2125
4635;M;18-24;college/grad student;94703
4393;M;18-24;college/grad student;43402
1731;F;18-24;other;91601
1844;F;18-24;college/grad student;53711
1542;M;18-24;technician/engineer;12054
1114;F;18-24;homemaker;75801
5638;M;18-24;academic/educator;32601
3794;F;18-24;college/grad student;53211
260;M;18-24;unemployed;98126
70;M;18-24;college/grad student;53703
4035;M;18-24;college/grad student;45251
2618;F;18-24;college/grad student;53538
1246;M;18-24;college/grad student;98225
1582;M;18-24;other;10705
2885;F;18-24;academic/educator;80302
2896;M;18-24;sales/marketing;60073
483;M;18-24;programmer;55105
297;M;18-24;artist;97211
3196;F;18-24;college/grad student;45219
1132;M;18-24;programmer;98225
5382;M;18-24;college/grad student;7461
162;F;18-24;college/grad student;93117
101;F;18-24;clerical/admin;33314
3569;F;18-24;artist;48823
2404;M;18-24;executive/managerial;64055
3502;F;18-24;executive/managerial;80503
4416;M;18-24;college/grad student;2134
4427;M;18-24;other;51104
239;M;18-24;unemployed;94618
3033;M;18-24;college/grad student;2906
785;M;18-24;unemployed;29307
5244;M;18-24;college/grad student;1095
4733;M;18-24;tradesman/craftsman;52301
1413;M;18-24;clerical/admin;98122
135;M;18-24;college/grad student;20006
1160;M;18-24;sales/marketing;7017
2974;M;18-24;college/grad student;48105
3707;F;18-24;other;34744
4936;F;18-24;college/grad student;63144
3219;F;18-24;college/grad student;54302
2692;F;18-24;college/grad student;14620
1438;M;18-24;artist;21222
63;M;18-24;college/grad student;54902
2777;M;18-24;college/grad student;95326
2983;M;18-24;college/grad student;97850
310;F;18-24;college/grad student;31207
1730;F;18-24;college/grad student;60137
1130;M;18-24;executive/managerial;60012
191;M;18-24;college/grad student;4915
3510;F;18-24;college/grad student;2142
5320;F;18-24;customer service;43201
3016;M;18-24;programmer;78759
2919;M;18-24;technician/engineer;88076
39;M;18-24;college/grad student;61820
1655;M;18-24;college/grad student;94507
1732;M;18-24;college/grad student;13655
1092;F;18-24;college/grad student;49525
2396;F;18-24;other;22102
2148;F;18-24;other;81301
113;M;18-24;programmer;37032
2379;M;18-24;tradesman/craftsman;13045
1638;F;18-24;technician/engineer;95405
5665;M;18-24;college/grad student;10461-1301
5425;M;18-24;college/grad student;53211
1663;M;18-24;college/grad student;77845
462;M;18-24;self-employed;55416
1787;M;18-24;farmer;90210
3043;M;18-24;artist;90069
4347;F;18-24;writer;77304
1112;M;18-24;doctor/health care;19104
4392;M;18-24;college/grad student;43402
2250;M;18-24;unemployed;60010
5367;M;18-24;college/grad student;55344
5436;M;18-24;college/grad student;90024
5282;F;18-24;college/grad student;63146
3026;F;18-24;college/grad student;45750
5877;M;18-24;programmer;2138
1645;F;18-24;homemaker;62225
2644;M;18-24;scientist;45215
1605;F;18-24;other;28270
4391;F;18-24;college/grad student;43402
1146;F;18-24;self-employed;80260
1221;M;18-24;other;19134
1561;F;18-24;college/grad student;11214
2010;M;18-24;college/grad student;81520
5213;M;18-24;other;31211
4295;M;18-24;tradesman/craftsman;90605
1142;M;18-24;academic/educator;43623
4173;F;18-24;lawyer;29063
1524;M;18-24;college/grad student;6459
4441;M;18-24;college/grad student;98105
1949;M;18-24;technician/engineer;92595
5170;M;18-24;college/grad student;63141
1824;F;18-24;college/grad student;43560
480;F;18-24;college/grad student;55422
2494;M;18-24;college/grad student;52003
3639;M;18-24;college/grad student;78250
5460;M;18-24;college/grad student;2143
4612;F;18-24;college/grad student;94702
1659;F;18-24;homemaker;99703
5219;M;18-24;college/grad student;94706
3540;M;18-24;technician/engineer;57106
2747;F;18-24;college/grad student;90025
3740;M;18-24;customer service;55116
3890;M;18-24;college/grad student;33143
242;F;18-24;college/grad student;53706
1649;M;18-24;unemployed;98034
1134;M;18-24;writer;19114
2562;M;18-24;other;98021
5565;M;18-24;technician/engineer;2114
2134;M;18-24;K-12 student;2780
5489;M;18-24;executive/managerial;94104
764;M;18-24;writer;85296
1347;F;18-24;academic/educator;11375
5746;M;18-24;scientist;94061
3114;M;18-24;customer service;65211
4144;M;18-24;college/grad student;2451
2691;M;18-24;college/grad student;6459
2636;M;18-24;programmer;78750
1277;F;18-24;other;6360
429;M;18-24;other;54901
1984;M;18-24;K-12 student;92130
3621;M;18-24;college/grad student;33023
1703;M;18-24;scientist;77047
2127;M;18-24;college/grad student;12309
1807;M;18-24;technician/engineer;20742
4359;M;18-24;college/grad student;33168
528;F;18-24;technician/engineer;83843
4081;M;18-24;programmer;19403
5183;F;18-24;writer;45202
3508;M;18-24;college/grad student;2151
2821;M;18-24;writer;10036
1272;M;18-24;writer;49506
3793;M;18-24;college/grad student;21093
5647;M;18-24;academic/educator;62522
5652;M;18-24;other;47901
2828;M;18-24;college/grad student;2454
1311;M;18-24;K-12 student;90274
500;F;18-24;artist;55105
770;M;18-24;college/grad student;98499
2153;M;18-24;self-employed;97405
2081;M;18-24;technician/engineer;49445
5729;M;18-24;K-12 student;99016
5319;M;18-24;technician/engineer;94941
122;F;18-24;college/grad student;94305
3240;M;18-24;college/grad student;55403
5608;M;18-24;clerical/admin;78722
5915;M;18-24;college/grad student;58102
5515;M;18-24;college/grad student;16101
1764;M;18-24;other;75149
601;F;18-24;writer;6320
1791;M;18-24;college/grad student;19146
496;M;18-24;college/grad student;55455
3006;M;18-24;college/grad student;45750
2679;F;18-24;college/grad student;2143
5998;M;18-24;college/grad student;61820
2078;M;18-24;college/grad student;13323
2242;M;18-24;college/grad student;60115
3086;M;18-24;programmer;98105
459;F;18-24;college/grad student;55105
3987;F;18-24;college/grad student;1742
761;M;18-24;executive/managerial;99945
5137;M;18-24;tradesman/craftsman;65265
5723;M;18-24;programmer;55057
5776;M;18-24;programmer;97205
4548;M;18-24;artist;27514
4636;M;18-24;artist;10010
4800;M;18-24;college/grad student;80521
68;M;18-24;college/grad student;53706
1847;M;18-24;college/grad student;60047
3748;M;18-24;college/grad student;2026
3558;M;18-24;technician/engineer;66044
1504;M;18-24;unemployed;22030
5753;M;18-24;technician/engineer;78758
3448;F;18-24;clerical/admin;60640
1719;M;18-24;self-employed;60523
1684;M;18-24;clerical/admin;85226
22;M;18-24;scientist;53706
1613;M;18-24;writer;61801
214;M;18-24;writer;80218
1318;M;18-24;self-employed;94014
1628;M;18-24;writer;90028
3844;M;18-24;college/grad student;73071
246;F;18-24;college/grad student;60625
3425;M;18-24;writer;48135
4736;M;18-24;writer;91505
395;M;18-24;customer service;55104
1460;F;18-24;college/grad student;95132
936;M;18-24;college/grad student;34567
5883;F;18-24;other;2138
1454;M;18-24;college/grad student;93117
5725;M;18-24;artist;10018
2074;M;18-24;college/grad student;48197
2150;F;18-24;college/grad student;22904
2948;M;18-24;sales/marketing;48185
138;M;18-24;writer;22203
1841;M;18-24;other;95037
2744;M;18-24;technician/engineer;53818
409;M;18-24;programmer;55122
1697;F;18-24;college/grad student;98052
306;M;18-24;other;53051
3054;M;18-24;college/grad student;44056
4122;M;18-24;unemployed;82070
5607;M;18-24;college/grad student;11209
3795;F;18-24;college/grad student;91405
2306;F;18-24;college/grad student;2138
4415;M;18-24;other;2215
1265;F;18-24;writer;49321
1808;F;18-24;college/grad student;22031
1278;M;18-24;college/grad student;98312
3630;M;18-24;college/grad student;77005
1201;M;18-24;college/grad student;84112-2004
5702;M;18-24;other;90034
4547;M;18-24;programmer;2115
842;F;18-24;other;55102
4051;M;18-24;sales/marketing;1604
4401;M;18-24;college/grad student;10027
5359;M;18-24;self-employed;27705
4864;M;18-24;writer;63132
4103;M;18-24;self-employed;11211
1944;F;18-24;college/grad student;93107
4491;M;18-24;college/grad student;52405
5318;M;18-24;technician/engineer;98122
3996;M;18-24;sales/marketing;32825
1094;F;18-24;other;92626
2799;M;18-24;other;55404
491;M;18-24;college/grad student;56043
4916;M;18-24;writer;85054
5956;F;18-24;college/grad student;2142
1904;M;18-24;academic/educator;30115
5811;M;18-24;college/grad student;60202
363;M;18-24;K-12 student;55419
47;M;18-24;college/grad student;94305
2522;M;18-24;lawyer;60614
2097;M;18-24;customer service;48504
3370;M;18-24;college/grad student;92833
4828;F;18-24;writer;60194
4752;F;18-24;college/grad student;94121
1550;M;18-24;college/grad student;11580
6008;M;18-24;college/grad student;78705
5316;M;18-24;college/grad student;55104
2000;M;18-24;college/grad student;44685
1159;M;18-24;other;48314
2963;F;18-24;college/grad student;48104
2145;M;18-24;K-12 student;32750
636;M;18-24;writer;92055
3206;M;18-24;writer;44089
3703;M;18-24;programmer;97402
4366;M;18-24;scientist;2215
3750;F;18-24;college/grad student;94116
2327;M;18-24;K-12 student;48169
1047;M;18-24;other;62225
3517;M;18-24;programmer;53713
